item_id|employee_id|date|quantity_before|quantity_after
10153|10023|1244088288|108|166
10025|10028|1294505372|60|131
10131|10032|1283737419|203|99
10180|10032|1339459141|47|203
10261|10019|1315503017|114|56
10160|10002|1416746138|103|140
10120|10043|1365872885|160|117
10193|10028|1341077969|147|203
10049|10008|1271019671|150|151
10278|10026|1278776716|194|189
10175|10023|1377413218|178|221
10111|10036|1217118164|169|73
10179|10009|1417470185|67|221
10102|10015|1221527237|120|227
10136|10046|1347053738|110|60
10192|10007|1262534168|96|186
10192|10027|1342178967|228|184
10273|10003|1230531350|59|57
10037|10043|1274031618|114|132
10087|10005|1402227263|56|140
10120|10045|1319106592|50|185
10013|10028|1255269173|76|148
10214|10008|1363461140|162|155
10298|10021|1310210694|230|85
10186|10028|1402842589|141|230
10019|10041|1413146887|120|122
10082|10018|1313123673|103|231
10063|10043|1288989297|217|53
10015|10007|1352541762|141|114
10043|10032|1395891458|207|94
10120|10010|1317761604|170|145
10123|10007|1381115920|75|88
10254|10019|1415466295|98|136
10094|10036|1221305519|179|126
10172|10014|1308651716|114|120
10263|10019|1325789856|132|224
10225|10040|1231187988|96|83
10124|10000|1235051423|223|61
10176|10008|1247673042|133|143
10145|10021|1416516849|91|204
10244|10011|1275091171|52|171
10061|10039|1239456962|149|118
10113|10018|1380260591|74|62
10117|10045|1233911853|67|212
10101|10002|1405994829|183|79
10245|10039|1305962318|117|165
10026|10045|1412589457|106|117
10232|10022|1330946503|188|121
10068|10011|1399469270|122|100
10175|10023|1299728494|175|183
10149|10038|1399952597|213|158
10295|10016|1306096333|99|89
10266|10032|1339744488|155|111
10091|10025|1256279402|65|92
10229|10039|1383855456|128|109
10134|10017|1274659613|52|202
10203|10039|1391022165|218|135
10091|10021|1277683775|227|186
10216|10027|1355993373|163|149
10236|10029|1219246728|189|184
10293|10023|1401855271|214|219
10165|10015|1366642116|206|58
10177|10023|1279226159|72|193
10081|10027|1386503232|213|104
10227|10044|1277169122|195|185
10289|10000|1307831343|114|160
10246|10042|1259398738|54|132
10097|10045|1363507931|217|95
10138|10039|1307029037|74|164
10028|10015|1379080352|79|58
10239|10023|1394244290|228|104
10127|10038|1218833804|154|199
10282|10038|1272122230|55|111
10228|10024|1322171405|204|142
10217|10042|1273425251|124|110
10263|10039|1384676589|208|47
10051|10013|1354985855|121|132
10094|10005|1308363553|219|93
10102|10014|1254112055|159|135
10166|10046|1256405105|116|68
10181|10013|1259811598|162|76
10092|10025|1444426245|80|218
10021|10022|1212871134|120|224
10111|10022|1337125934|137|112
10249|10016|1439609585|160|115
10184|10014|1402803884|209|176
10041|10034|1264982660|136|50
10245|10027|1230426200|217|122
10074|10005|1437860987|77|168
10163|10004|1326230957|57|162
10017|10041|1332281228|152|139
10095|10010|1419074135|220|129
10068|10042|1307590904|144|107
10101|10045|1347771130|211|67
10157|10043|1346622702|208|85
10152|10030|1307724011|122|108
10098|10029|1298370818|153|139
10122|10016|1321965058|187|146
10168|10018|1372797759|57|117
10281|10021|1368285012|61|198
10062|10044|1374296278|164|93
10175|10004|1274610146|162|127
10050|10025|1378328503|79|226
10281|10005|1222715458|161|107
10148|10035|1320757298|86|185
10296|10008|1364686700|140|178
10296|10042|1429938183|58|131
10143|10007|1362278643|201|182
10263|10033|1268872317|164|163
10159|10021|1337669928|86|204
10095|10033|1321151632|194|194
10239|10012|1267289523|71|178
10093|10009|1409846044|143|159
10096|10029|1215856956|133|203
10296|10008|1443241064|166|168
10123|10015|1309749316|69|198
10231|10006|1285403692|79|221
10245|10035|1353556715|210|92
10245|10013|1383591581|141|210
10111|10015|1225391044|56|58
10255|10010|1274443617|171|232
10148|10035|1385067765|73|135
10204|10018|1388796902|104|185
10061|10045|1364211409|139|157
10141|10038|1288024734|148|129
10125|10007|1441782279|129|197
10045|10013|1224753288|202|227
10120|10021|1267205882|94|53
10173|10044|1206703846|111|48
10213|10024|1381982441|155|110
10187|10035|1357869496|144|132
10171|10012|1265099863|198|102
10256|10040|1246237521|165|91
10099|10023|1412968215|180|107
10012|10014|1350697941|196|84
10157|10004|1310954145|120|81
10021|10028|1389804298|86|149
10159|10037|1277507138|133|101
10222|10032|1409352399|138|96
10051|10035|1258142085|114|96
10230|10046|1244720720|212|53
10172|10045|1410786352|102|225
10279|10010|1398785647|161|223
10198|10041|1410072468|128|79
10009|10029|1408850869|232|144
10016|10022|1289156917|51|106
10052|10016|1441668608|161|67
10149|10023|1414348771|149|160
10218|10009|1296360270|227|124
10200|10016|1219322526|123|228
10050|10039|1348778359|91|76
10260|10002|1293456093|201|149
10238|10034|1288891776|77|76
10014|10030|1344239087|60|70
10182|10046|1213700382|151|152
10058|10028|1320479034|132|186
10173|10019|1328376419|86|229
10203|10016|1319341542|123|67
10168|10034|1360756095|85|96
10215|10009|1395604479|132|196
10118|10041|1312737019|164|192
10148|10003|1406099618|159|134
10029|10003|1289028090|173|206
10218|10046|1417131408|109|213
10196|10032|1340023472|129|197
10221|10025|1312301306|141|231
10034|10017|1352302629|114|124
10171|10031|1247240421|195|173
10116|10021|1270494887|142|213
10221|10000|1296952528|90|106
10050|10017|1355869170|56|135
10204|10002|1346440937|214|191
10154|10001|1213100439|174|167
10095|10000|1296537617|204|209
10132|10005|1261073515|56|91
10137|10032|1361056702|152|66
10297|10041|1347590356|143|187
10236|10031|1230872126|65|217
10196|10029|1345138887|86|139
10199|10029|1414723756|63|48
10187|10008|1312075474|213|125
10258|10020|1312241712|227|109
10276|10010|1384067614|132|112
10084|10022|1406206986|188|138
10266|10017|1420215534|95|121
10068|10026|1342558918|75|208
10126|10043|1439899625|51|60
10263|10041|1332710791|168|110
10096|10006|1214614744|62|116
10005|10026|1427556145|50|192
10191|10031|1413727174|118|71
10226|10030|1334454980|112|219
10171|10028|1440107503|179|136
10006|10025|1247370933|61|55
10180|10027|1208649817|154|113
10030|10002|1320119899|156|200
10097|10013|1336253127|58|154
10159|10021|1380575856|167|98
10150|10000|1354122340|204|137
10262|10039|1304366580|78|62
10035|10005|1413830617|90|71
10039|10014|1371240002|213|84
10198|10028|1314096747|152|161
10099|10013|1443557867|106|226
10185|10013|1267063783|75|159
10036|10026|1368277039|122|204
10015|10011|1445098445|139|121
10284|10025|1287376654|89|171
10163|10043|1423881866|48|148
10130|10036|1224358325|62|112
10235|10008|1286738225|53|102
10009|10012|1329339762|203|154
10074|10023|1370457856|149|226
10109|10037|1409119740|209|94
10216|10002|1431058508|218|127
10227|10007|1291992592|84|205
10074|10044|1340748557|162|145
10007|10031|1401596997|155|140
10216|10033|1239558894|113|52
10228|10019|1432595783|182|198
10241|10036|1339380577|114|133
10221|10042|1252354460|65|226
10298|10046|1276442693|80|58
10225|10011|1245504281|105|189
10287|10038|1338427443|218|160
10139|10013|1390460461|141|202
10189|10034|1418135911|99|207
10275|10000|1308583899|50|116
10175|10043|1221010059|67|166
10284|10042|1283342562|48|132
10054|10024|1413390296|223|170
10283|10010|1375327452|171|61
10115|10027|1255024700|212|92
10086|10002|1271461347|102|187
10086|10034|1415216089|135|229
10289|10042|1371499914|70|172
10023|10018|1405673826|189|203
10284|10008|1261678590|118|217
10107|10009|1320035134|231|191
10106|10027|1411884702|186|142
10275|10001|1389719258|197|220
10157|10014|1226803735|99|56
10209|10011|1284816726|138|101
10226|10039|1228930704|162|212
10097|10037|1377394742|50|106
10064|10041|1407454062|97|155
10200|10030|1207624649|63|232
10157|10006|1325212748|111|208
10041|10032|1336136498|228|187
10288|10030|1427985761|116|105
10014|10013|1392925855|210|138
10293|10013|1264483324|195|192
10186|10019|1241782040|144|134
10102|10021|1283048054|94|206
10227|10018|1273929442|209|73
10247|10044|1300298856|131|130
10085|10008|1240701775|179|140
10038|10025|1433974775|149|86
10253|10019|1323407606|52|115
10206|10018|1282333147|191|192
10060|10026|1258235698|137|133
10215|10003|1386734206|157|153
10003|10027|1292275429|190|176
10143|10041|1401185411|180|74
10150|10010|1247931541|185|121
10175|10015|1397619315|179|162
10027|10030|1374246630|65|149
10169|10033|1343396786|204|59
10044|10021|1434740474|211|208
10291|10016|1420084149|99|76
10188|10001|1337434564|183|101
10074|10018|1424774538|71|210
10051|10003|1331374144|135|127
10262|10038|1304349205|192|85
10102|10033|1353982491|124|114
10000|10023|1249495194|106|115
10199|10045|1403956313|215|182
10034|10012|1260851921|86|52
10049|10001|1355137552|197|170
10285|10039|1257222278|99|190
10088|10030|1307515815|142|150
10090|10000|1238750588|206|99
10235|10014|1349856701|55|47
10181|10025|1304517582|107|134
10117|10001|1319721635|201|53
10003|10015|1260579101|117|175
10119|10004|1293159484|106|73
10152|10020|1262879076|222|219
10235|10037|1344144551|162|231
10233|10013|1303232935|88|193
10203|10005|1241690699|53|222
10208|10036|1317924478|101|137
10064|10034|1243223813|118|187
10295|10011|1368303569|161|162
10013|10015|1225561718|151|120
10099|10017|1267150822|146|156
10070|10034|1317476208|208|162
10046|10043|1441103409|120|123
10143|10028|1341423403|182|121
10003|10045|1240244232|80|195
10063|10007|1439785900|64|169
10087|10009|1216685977|205|137
10161|10028|1205862246|189|86
10219|10017|1315065524|74|224
10273|10005|1277813116|50|77
10040|10024|1425522928|169|129
10054|10039|1324223086|155|223
10015|10003|1396282882|185|108
10165|10008|1315384186|102|211
10171|10035|1303308423|145|90
10125|10019|1227022140|77|65
10190|10029|1231933394|119|177
10159|10002|1327373143|196|110
10146|10019|1321723462|62|109
10052|10002|1291462386|78|123
10034|10033|1415038097|227|49
10239|10037|1347719506|106|49
10014|10012|1297158810|216|188
10281|10037|1412583355|60|104
10225|10011|1293225758|60|69
10062|10001|1400819734|160|206
10205|10016|1427238133|47|166
10038|10041|1371148335|170|225
10112|10008|1379169123|153|100
10131|10020|1349027938|110|53
10038|10020|1303036152|69|82
10233|10039|1272722275|177|194
10292|10043|1409457068|116|118
10248|10032|1329685873|166|135
10172|10029|1396254111|116|228
10051|10032|1320490759|88|50
10188|10023|1374943168|71|97
10242|10018|1279147335|193|97
10083|10025|1306625689|195|101
10082|10041|1248025102|93|224
10184|10009|1388037985|117|105
10220|10016|1347948766|208|54
10053|10040|1424561657|181|232
10282|10007|1404648820|203|61
10152|10015|1239142925|203|134
10148|10008|1346833129|148|177
10024|10030|1386052489|73|83
10077|10002|1357887406|165|161
10253|10014|1266144023|225|47
10233|10011|1398693472|196|134
10206|10029|1213229844|98|217
10136|10025|1303029796|191|198
10111|10021|1293643488|94|73
10163|10025|1283625911|161|57
10100|10033|1210799455|198|162
10273|10037|1353578640|86|138
10033|10023|1374663389|161|201
10145|10020|1383679811|153|200
10114|10016|1339466117|68|165
10247|10032|1229708530|78|77
10241|10011|1283519056|191|137
10242|10014|1405691952|149|122
10020|10045|1252564277|48|190
10211|10029|1356155501|134|63
10103|10007|1248237614|178|207
10202|10018|1230647207|123|114
10182|10006|1309552204|76|193
10091|10035|1442825105|84|196
10163|10031|1341006193|132|101
10264|10020|1287128751|215|194
10002|10037|1423157657|144|95
10047|10030|1360982380|182|64
10185|10033|1276186402|193|212
10004|10014|1273267520|179|133
10225|10000|1262653482|229|164
10078|10024|1430148179|148|50
10158|10021|1416177564|165|123
10044|10036|1292777023|96|199
10108|10015|1223786386|51|105
10071|10046|1382363946|201|85
10253|10023|1253114468|190|140
10197|10008|1340660760|110|217
10018|10030|1261307647|60|58
10067|10008|1235969181|191|216
10132|10043|1243330832|131|88
10142|10020|1218601827|68|94
10056|10024|1213140315|83|152
10265|10032|1344227462|176|104
10212|10009|1267436434|116|132
10215|10020|1422019759|133|74
10269|10015|1275071243|131|167
10234|10022|1260258214|191|115
10116|10019|1293369073|209|61
10050|10044|1218008280|228|117
10254|10001|1325406429|74|50
10177|10021|1352457850|175|136
10283|10019|1277786771|153|75
10234|10043|1376073904|97|215
10118|10039|1323652715|109|115
10085|10026|1247258831|128|168
10029|10000|1331324333|184|88
10282|10040|1375180783|56|118
10009|10010|1335569225|103|125
10272|10017|1331533549|130|55
10201|10039|1348925274|127|84
10217|10030|1310083176|119|172
10046|10045|1347728042|214|90
10230|10038|1410297874|88|165
10038|10045|1308630601|109|61
10029|10039|1275914248|84|68
10290|10001|1317598306|83|62
10272|10015|1231112134|86|111
10037|10008|1391654564|100|150
10162|10021|1206864580|197|182
10004|10029|1368966922|145|86
10109|10016|1302465696|105|183
10155|10014|1228676550|74|49
10211|10029|1245212289|223|231
10225|10034|1335428321|99|162
10191|10009|1264341257|193|70
10188|10001|1361519152|74|63
10248|10020|1380306403|181|86
10008|10021|1431655424|78|177
10020|10028|1268946374|86|92
10179|10020|1263331416|136|173
10126|10022|1391037509|231|140
10248|10031|1250827758|194|202
10099|10031|1360347022|178|113
10186|10032|1421066072|72|211
10077|10017|1335440666|68|121
10026|10012|1370593968|125|103
10206|10016|1422786825|174|63
10141|10037|1260069980|53|79
10226|10010|1350282483|95|54
10187|10040|1350876315|82|118
10070|10018|1237450046|207|155
10094|10042|1372304815|150|77
10023|10026|1407248695|187|108
10073|10023|1224531096|124|165
10124|10005|1426411917|88|127
10081|10007|1222626176|112|139
10212|10006|1423312531|119|96
10196|10038|1442629669|148|205
10088|10039|1226337105|225|171
10084|10025|1259076700|220|203
10232|10032|1295620407|55|82
10189|10011|1429672656|89|113
10126|10046|1293248764|116|167
10007|10025|1422322387|157|110
10214|10015|1433651700|213|125
10088|10040|1300062287|115|190
10008|10042|1222915669|108|69
10247|10007|1442682041|49|221
10060|10014|1437682497|187|231
10125|10024|1376143406|168|47
10054|10036|1276040657|214|117
10247|10025|1211614983|132|140
10115|10028|1283529306|179|216
10066|10030|1273479266|130|204
10009|10023|1420023418|153|147
10243|10036|1218462881|209|209
10031|10045|1369457557|231|189
10003|10016|1436979043|104|85
10174|10010|1258590872|186|157
10175|10002|1257086558|87|227
10180|10039|1208128330|225|93
10138|10044|1239401336|100|73
10242|10036|1320782191|197|82
10290|10042|1338140353|130|152
10213|10012|1296857919|202|170
10223|10029|1345615376|89|75
10003|10044|1323095035|186|78
10232|10042|1316359498|63|69
10153|10019|1296786886|119|176
10019|10027|1292671688|209|87
10275|10046|1310294895|63|164
10134|10005|1269103366|128|97
10031|10039|1233184095|186|114
10066|10032|1317717095|139|148
10296|10013|1298327177|75|228
10148|10046|1410441942|196|195
10016|10024|1385562710|223|48
10018|10036|1277074895|207|166
10130|10001|1406369933|142|205
10082|10019|1323708390|61|148
10268|10033|1436381587|150|115
10229|10020|1234706173|98|130
10204|10009|1357280962|89|110
10243|10029|1394940875|104|151
10165|10044|1381544117|132|231
10289|10028|1297842719|73|182
10010|10025|1243610239|72|76
10269|10041|1311467080|115|87
10021|10043|1393102945|113|53
10087|10021|1284645897|77|117
10294|10017|1214529079|138|154
10245|10034|1414065428|149|172
10120|10027|1254871874|209|219
10175|10012|1292973702|67|100
10286|10028|1380709187|142|225
10105|10011|1226556774|201|188
10198|10006|1263279540|80|146
10225|10030|1385247310|135|114
10198|10014|1324116241|131|59
10111|10034|1292800410|208|227
10156|10009|1248056044|67|171
10064|10026|1351005036|176|121
10137|10045|1279864484|147|49
10121|10036|1407109980|155|64
10058|10008|1322062382|51|175
10105|10042|1247298339|214|85
10261|10021|1382231443|57|209
10183|10042|1370789836|208|91
10092|10015|1430552666|187|165
10243|10033|1363069730|206|195
10294|10017|1270116721|225|90
10283|10003|1392505269|163|71
10089|10044|1281306019|185|116
10225|10033|1399693850|211|165
10243|10013|1348123667|177|73
10235|10031|1413143499|96|226
10173|10024|1378039407|59|225
10090|10017|1284142123|180|84
10285|10025|1269591151|131|215
10003|10016|1208648880|65|212
10172|10015|1226939105|128|179
10218|10013|1391276660|48|131
10083|10008|1371421488|64|157
10115|10022|1333780469|135|169
10104|10002|1424267598|215|162
10281|10020|1220397923|68|215
10296|10021|1285132653|204|206
10145|10003|1261761257|68|209
10019|10043|1429586500|77|201
10132|10045|1357838672|179|143
10242|10028|1444155138|185|96
10249|10002|1280577345|94|179
10068|10018|1319345669|214|151
10040|10026|1291569681|145|191
10003|10031|1279278856|160|69
10228|10000|1332291983|148|113
10066|10005|1321241680|162|151
10145|10030|1228624716|88|177
10089|10043|1343387012|62|64
10255|10042|1283980066|125|224
10028|10033|1383548323|62|136
10140|10024|1248794431|131|63
10142|10006|1374816723|210|203
10191|10009|1413554630|57|68
10243|10015|1362650543|103|91
10110|10022|1371036594|116|152
10023|10009|1428436051|65|162
10206|10014|1221693585|168|99
10194|10018|1352120325|99|185
10277|10003|1255611545|193|149
10263|10033|1349227442|219|104
10255|10024|1369944967|201|223
10150|10042|1438796656|133|48
10251|10002|1253936620|93|154
10095|10013|1293080028|143|160
10057|10035|1396340411|105|137
10176|10013|1327236757|85|107
10050|10027|1432860684|133|61
10288|10025|1422967556|73|222
10215|10009|1236755352|208|188
10069|10037|1337080142|120|159
10031|10042|1300514812|94|151
10201|10013|1404069764|202|114
10110|10031|1362581841|145|177
10263|10035|1357102917|89|120
10096|10002|1227603698|195|152
10189|10001|1278724469|185|140
10035|10032|1291374887|202|158
10269|10044|1236804820|162|110
10018|10024|1326575513|215|186
10041|10000|1430668937|206|219
10088|10004|1441729673|168|206
10118|10000|1320776382|186|49
10065|10046|1431861081|101|211
10147|10041|1389539013|176|168
10087|10046|1276022895|75|154
10035|10015|1398356375|55|184
10182|10026|1351238095|173|170
10233|10006|1299979894|141|142
10288|10045|1246783812|224|73
10280|10030|1228303748|185|109
10090|10030|1241549360|172|209
10042|10035|1269314885|136|110
10155|10045|1338346947|141|47
10207|10028|1306661433|168|223
10150|10004|1408268535|74|223
10035|10007|1293618045|122|79
10186|10007|1235925064|91|116
10217|10035|1288274123|189|133
10237|10020|1347883502|212|206
10077|10026|1344776927|201|129
10136|10010|1399738233|76|209
10206|10036|1235379939|66|171
10197|10014|1274557869|85|70
10139|10025|1437365452|159|167
10179|10019|1308859555|139|90
10208|10017|1398422306|89|89
10106|10045|1360640947|122|100
10100|10020|1263683216|136|64
10264|10034|1380768858|164|60
10276|10019|1320401275|61|161
10257|10016|1303691354|162|143
10033|10036|1311505545|91|121
10142|10003|1301685893|190|78
10232|10038|1260685134|94|68
10222|10004|1402038216|230|180
10253|10012|1331774446|64|59
10211|10006|1240185711|54|67
10145|10017|1216250954|81|116
10125|10009|1398607905|118|126
10059|10018|1397197389|186|123
10193|10026|1445308842|56|130
10070|10009|1218971596|98|81
10037|10025|1417270901|205|147
10261|10043|1304797254|137|114
10120|10004|1226415410|78|152
10116|10007|1369410614|193|168
10102|10015|1215761664|115|125
10025|10029|1428002120|230|83
10021|10017|1431274128|161|162
10083|10010|1279546339|101|97
10179|10022|1289730420|152|203
10217|10031|1389468008|194|230
10050|10025|1400333881|140|214
10041|10024|1214266459|112|179
10025|10031|1247545777|225|171
10218|10036|1342951449|199|104
10140|10004|1288989870|213|153
10102|10027|1386139550|206|113
10055|10000|1395599538|64|188
10076|10037|1368415699|226|149
10231|10011|1408175344|66|187
10113|10045|1228068356|222|166
10231|10046|1315677363|66|145
10059|10042|1341127388|181|158
10008|10036|1429264339|125|147
10023|10028|1233133007|151|123
10297|10021|1269376414|196|166
10203|10031|1315506032|224|59
10142|10001|1266988382|123|71
10021|10012|1341326728|61|126
10209|10031|1239847890|114|193
10220|10043|1221953413|161|230
10120|10015|1441093572|98|163
10209|10039|1320813882|122|79
10273|10004|1436424671|162|222
10065|10024|1353491750|175|200
10272|10016|1283093422|82|214
10007|10012|1218934180|86|55
10161|10046|1249003589|154|66
10005|10032|1244919119|123|67
10239|10022|1425272862|51|176
10212|10006|1300189801|113|176
10055|10033|1338251910|127|158
10121|10016|1398347475|95|113
10162|10006|1308055220|186|187
10248|10002|1337978483|204|170
10034|10019|1333645923|197|91
10088|10036|1295407638|173|172
10136|10011|1224342603|53|101
10206|10028|1308174296|69|225
10166|10035|1418698301|146|213
10141|10034|1262196258|170|82
10174|10044|1261843937|223|198
10221|10040|1434635480|122|111
10241|10036|1313866795|203|90
10010|10019|1380391572|191|219
10258|10045|1427106761|168|82
10034|10037|1369933529|131|118
10117|10033|1289551702|105|142
10048|10003|1293185730|85|85
10159|10010|1214504594|51|157
10197|10043|1272613776|166|70
10226|10017|1287874713|203|64
10102|10036|1314231286|112|226
10053|10011|1301744020|49|49
10265|10010|1241744495|77|212
10257|10017|1304900887|176|201
10072|10043|1352193208|64|153
10117|10002|1400483825|125|79
10135|10045|1366553059|83|174
10118|10019|1413338465|167|164
10175|10044|1427584451|58|85
10204|10005|1438137301|180|152
10002|10031|1384199569|94|118
10233|10035|1329758565|199|168
10193|10004|1276614325|104|48
10290|10015|1355105879|199|99
10202|10011|1369470404|137|209
10150|10032|1420818598|155|192
10292|10036|1371253358|126|122
10138|10021|1311261261|90|203
10201|10028|1370468132|49|57
10059|10011|1330691984|173|182
10088|10002|1257448040|119|115
10027|10043|1351257801|150|154
10119|10017|1222557630|124|58
10220|10021|1298520513|152|220
10296|10002|1316586020|145|107
10181|10009|1247395466|54|74
10005|10046|1392546904|162|144
10222|10030|1443980060|221|203
10021|10023|1421158377|193|176
10199|10018|1433653319|62|148
10023|10044|1232449176|75|136
10186|10021|1234523350|156|143
10145|10012|1214488017|108|208
10225|10020|1346777803|161|230
10211|10029|1441240424|222|222
10258|10031|1297480278|103|101
10150|10027|1339442871|158|191
10095|10012|1377972248|169|115
10271|10033|1390060956|194|51
10219|10009|1405379362|173|145
10290|10030|1310947787|218|81
10046|10042|1272041694|186|56
10138|10018|1302254673|51|117
10086|10015|1292722411|105|168
10172|10042|1427636176|181|138
10128|10005|1427472868|232|217
10208|10028|1261618198|160|66
10209|10036|1337842581|118|182
10024|10031|1235471661|57|78
10258|10046|1364613177|47|75
10284|10002|1304890091|98|121
10120|10017|1368175782|221|205
10234|10044|1334476181|226|150
10272|10014|1255096788|158|52
10020|10033|1306120771|146|97
10228|10036|1409310249|64|136
10090|10012|1418495510|63|168
10207|10029|1338218069|120|151
10049|10004|1423036198|102|106
10266|10046|1321323489|121|128
10214|10001|1357929093|211|175
10004|10036|1348292525|139|153
10223|10008|1315715555|163|135
10223|10042|1365115910|166|84
10063|10036|1263684705|231|142
10099|10028|1317403578|145|79
10285|10005|1371061204|79|229
10200|10009|1397601023|110|201
10274|10010|1318143296|100|177
10132|10030|1342145680|107|64
10042|10008|1441323439|69|144
10131|10034|1222731098|101|172
10250|10018|1319254354|72|229
10279|10013|1215004248|210|82
10178|10026|1288740578|213|224
10077|10011|1343795172|148|219
10037|10031|1319434593|183|87
10287|10024|1283243799|66|138
10016|10012|1308244103|207|226
10284|10022|1392714112|59|102
10070|10043|1272377189|72|84
10029|10044|1423079070|86|80
10067|10033|1387104089|57|223
10063|10043|1428637482|127|96
10013|10035|1370158333|193|91
10046|10024|1260230376|226|193
10076|10013|1368382746|136|179
10282|10030|1304223779|113|118
10292|10021|1442290951|101|225
10158|10003|1408627282|228|179
10192|10004|1248964444|108|207
10053|10040|1269954289|98|213
10186|10027|1291847807|121|124
10018|10040|1362622113|188|112
10150|10011|1304351926|54|142
10033|10011|1249396623|163|128
10128|10041|1332293030|151|156
10107|10016|1304406945|83|66
10232|10002|1277866879|208|140
10197|10016|1260689909|139|161
10080|10038|1413002674|222|62
10014|10015|1442159051|115|157
10294|10034|1388713749|175|139
10132|10011|1431108588|108|148
10137|10010|1273375882|174|53
10069|10020|1372696367|112|73
10153|10023|1225362785|133|121
10167|10005|1355126070|173|226
10288|10025|1294972809|56|201
10245|10012|1213214749|222|60
10096|10009|1298146291|68|213
10058|10018|1340519879|108|162
10139|10017|1378116222|76|220
10048|10045|1400739186|134|186
10216|10004|1412742313|150|191
10132|10015|1219725103|102|135
10171|10033|1303164516|211|161
10042|10006|1232520071|48|98
10223|10034|1235795937|168|91
10259|10008|1268457479|160|214
10258|10040|1433776058|74|222
10252|10007|1208424563|198|87
10122|10005|1386901435|145|183
10085|10034|1326478861|101|95
10277|10042|1431992042|102|228
10016|10027|1311538972|64|85
10200|10046|1375721492|232|149
10196|10017|1385035375|99|83
10221|10011|1415857969|152|151
10265|10045|1435258279|102|182
10237|10016|1231710854|155|230
10080|10000|1207466933|149|131
10111|10042|1352766897|113|119
10116|10002|1381694182|64|55
10299|10043|1314575478|123|167
10046|10024|1272665425|59|209
10173|10016|1396963378|97|57
10216|10010|1364062769|225|206
10114|10012|1400796374|110|227
10127|10044|1208503163|119|152
10198|10011|1221512719|78|203
10073|10001|1407856693|223|78
10033|10020|1376276657|191|94
10083|10028|1226704794|57|198
10128|10000|1362087835|154|176
10174|10045|1256204382|93|217
10230|10037|1393889700|81|112
10182|10042|1228323344|149|175
10234|10023|1281235325|220|93
10193|10005|1267627261|229|154
10145|10006|1441366934|169|59
10085|10018|1324744104|143|100
10055|10020|1205715060|97|73
10161|10002|1205332645|92|222
10238|10023|1321023570|195|82
10145|10038|1433997230|132|175
10217|10010|1227021826|146|203
10130|10017|1380455902|196|211
10274|10030|1259040856|54|188
10259|10013|1255752887|97|74
10208|10046|1253489326|72|121
10268|10008|1370167953|80|77
10265|10043|1406720697|212|49
10031|10010|1357050488|55|103
10203|10031|1296632197|229|167
10095|10039|1423860220|180|100
10040|10024|1345989271|136|86
10047|10027|1402313549|88|213
10292|10001|1267721025|194|161
10258|10038|1380802986|88|152
10067|10016|1362460860|89|102
10150|10017|1275359126|209|135
10128|10035|1331995812|151|85
10019|10030|1261190685|185|56
10243|10021|1220851982|117|174
10192|10004|1245761417|170|158
10213|10039|1389409027|49|211
10243|10038|1380295191|161|99
10226|10014|1401170579|209|147
10201|10017|1340486790|114|187
10175|10016|1377617871|131|152
10114|10043|1225670453|158|191
10048|10015|1342295549|133|86
10178|10043|1260981125|156|80
10046|10006|1368616719|105|211
10169|10001|1279930679|120|192
10104|10015|1291017215|96|200
10157|10034|1217462758|88|218
10141|10045|1353843666|153|117
10244|10024|1270984249|153|104
10078|10019|1282632548|153|229
10222|10046|1410580312|114|127
10080|10027|1356605731|66|180
10133|10006|1326563546|216|212
10150|10001|1327128664|110|63
10106|10014|1229271488|178|167
10272|10003|1388398108|76|202
10169|10034|1316839441|119|184
10061|10002|1330202468|110|176
10088|10015|1359449932|73|178
10095|10027|1408308459|193|230
10146|10015|1374508056|53|163
10213|10029|1274979429|133|218
10228|10009|1379792823|220|206
10043|10038|1423972965|130|193
10236|10013|1284704401|155|95
10204|10000|1349144755|131|223
10064|10003|1436963951|166|178
10248|10010|1304594566|58|155
10196|10006|1436605045|99|194
10135|10025|1332389630|164|217
10190|10024|1445035425|128|177
10075|10004|1295881693|202|107
10185|10001|1234515458|222|97
10040|10024|1210934904|168|58
10112|10004|1287253749|158|93
10157|10033|1337776626|109|115
10039|10040|1420565927|203|194
10060|10044|1261526894|224|96
10128|10034|1336388095|179|172
10228|10037|1298159294|80|167
10018|10031|1295055107|102|228
10070|10038|1413117439|132|92
10120|10005|1320012670|203|177
10237|10031|1268994941|107|110
10077|10032|1426934096|101|70
10166|10029|1249825294|74|229
10053|10034|1216956289|195|215
10005|10007|1440980258|79|215
10133|10006|1237842152|59|129
10278|10032|1282524347|218|83
10027|10037|1377910358|227|60
10099|10036|1282947022|71|191
10161|10015|1424176377|78|52
10004|10037|1308298430|128|79
10087|10044|1244011645|224|53
10177|10041|1440484972|208|181
10138|10027|1355528301|142|187
10082|10021|1233136936|167|126
10006|10044|1417813832|70|209
10150|10043|1246964805|78|210
10126|10007|1267734629|191|47
10208|10035|1215313547|63|109
10027|10000|1247945197|137|211
10283|10013|1284181044|182|76
10098|10015|1405945043|129|185
10267|10023|1399861826|69|201
10137|10038|1274475374|101|127
10096|10010|1410055539|105|150
10066|10004|1323903039|130|164
10209|10002|1251188298|101|196
10002|10014|1282505836|55|79
10007|10014|1329168776|86|219
10120|10038|1371042115|215|105
10253|10005|1351374736|83|50
10084|10016|1370094308|121|207
10234|10025|1352385827|204|189
